edge_type_id target_query source_query delay weight_function dynamics_params model_template syn_weight
229 node_type_id=='592819166' * 1.0 weight_function_bkg exc_to_vip.json static_synapse 0.8447265625
230 node_type_id=='313861608' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 1.80908203125
231 node_type_id=='318556138' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 0.0244140625
232 node_type_id=='320455763' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 0.234375
233 node_type_id=='469801569' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 1.357421875
234 node_type_id=='478949560' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 0.576171875
235 node_type_id=='480952106' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 0.7666015625
236 node_type_id=='481093525' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 1.85546875
237 node_type_id=='484742372' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 0.8935546875
238 node_type_id=='487400838' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 0.32958984375
239 node_type_id=='487594856' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 0.87646484375
240 node_type_id=='488440436' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 0.458984375
241 node_type_id=='515305346' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 0.458984375
242 node_type_id=='313862134' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 0.699462890625
243 node_type_id=='328015342' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 0.72021484375
244 node_type_id=='328031983' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 0.643310546875
245 node_type_id=='329224678' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 1.57470703125
246 node_type_id=='329254830' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 1.4453125
247 node_type_id=='464212183' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 0.64208984375
248 node_type_id=='473011949' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 1.1962890625
249 node_type_id=='473593847' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 1.3134765625
250 node_type_id=='475057898' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 0.5224609375
251 node_type_id=='475542907' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 1.494140625
252 node_type_id=='475580568' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 0.7177734375
253 node_type_id=='482690728' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 0.5322265625
254 node_type_id=='485058595' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 0.44189453125
255 node_type_id=='485455285' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 2.1240234375
256 node_type_id=='486352114' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 0.89599609375
257 node_type_id=='490173806' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 0.953369140625
258 node_type_id=='491029832' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 0.96923828125
259 node_type_id=='491030723' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 0.986328125
260 node_type_id=='497560724' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 2.2119140625
261 node_type_id=='501730497' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 0.3759765625
262 node_type_id=='526785742' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 1.11328125
263 node_type_id=='575637715' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 1.343994140625
264 node_type_id=='466632464' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 1.015167236328125
265 node_type_id=='471789504' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 1.18408203125
266 node_type_id=='471800189' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 2.39501953125
267 node_type_id=='471819401' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 1.519775390625
268 node_type_id=='485287944' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 1.5673828125
269 node_type_id=='485905411' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 1.5478515625
270 node_type_id=='485938494' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 1.77001953125
271 node_type_id=='488426904' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 1.968994140625
272 node_type_id=='488430487' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 2.5830078125
273 node_type_id=='488432250' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 0.2392578125
274 node_type_id=='488448839' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 0.63720703125
275 node_type_id=='488676149' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 0.9228515625
276 node_type_id=='490259231' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 1.265869140625
277 node_type_id=='490264167' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 1.10595703125
278 node_type_id=='490485142' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 2.1337890625
279 node_type_id=='490718897' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 2.25830078125
280 node_type_id=='501562903' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 1.80908203125
281 node_type_id=='501566512' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 1.6064453125
282 node_type_id=='503286448' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 2.08251953125
283 node_type_id=='503814817' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 1.8603515625
284 node_type_id=='507914933' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 0.9619140625
285 node_type_id=='508980706' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 2.672119140625
286 node_type_id=='539742766' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 1.4697265625
287 node_type_id=='565880475' * 1.0 weight_function_bkg exc_to_vip.json static_synapse 0.9423828125
288 node_type_id=='582917630' * 1.0 weight_function_bkg exc_to_vip.json static_synapse 1.090087890625
289 node_type_id=='585080288' * 1.0 weight_function_bkg exc_to_vip.json static_synapse 0.419921875
290 node_type_id=='592816620' * 1.0 weight_function_bkg exc_to_vip.json static_synapse 0.6494140625
291 node_type_id=='471087830' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 2.7783203125
292 node_type_id=='478058328' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 1.73828125
293 node_type_id=='571396942' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 2.236328125
294 node_type_id=='581404810' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 1.2939453125
295 node_type_id=='473564515' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 1.8505859375
296 node_type_id=='475512108' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 2.96142578125
297 node_type_id=='476104386' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 1.61376953125
298 node_type_id=='502382506' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 1.22314453125
299 node_type_id=='534141324' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 2.7978515625
300 node_type_id=='547325858' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 1.2158203125
