edge_type_id target_query source_query dynamics_params delay syn_weight weight_function model_template done loc s scale ncells target_type_id target_pop cell_type
100 node_type_id=='475585413' * lgn_to_vip.json 1.0 4.678465901004 ConstantMultiplier_BKG static_synapse True 4.387771074780903 1.1495218740532331 0.26548343900711147 100 475585413 i1Htr3a "L1 Htr3a"
101 node_type_id=='482649712' * lgn_to_vip.json 1.0 4.678465901004 ConstantMultiplier_BKG static_synapse True 6.328316953978252 1.3701070624142309 0.11131868914891174 100 482649712 i1Htr3a "L1 Htr3a"
102 node_type_id=='482654108' * lgn_to_vip.json 1.0 4.678465901004 ConstantMultiplier_BKG static_synapse True 9.871630963397962 1.0043102511814197 0.10001996122262073 100 482654108 i1Htr3a "L1 Htr3a"
103 node_type_id=='484509440' * lgn_to_e23.json 1.0 3.976659363085 ConstantMultiplier_BKG static_synapse True 5.787125489113665 1.0058514267591285 0.10000000294851959 100 484509440 e23Cux2 "L2/3 Exc"
104 node_type_id=='486262299' * lgn_to_e23.json 1.0 3.976659363085 ConstantMultiplier_BKG static_synapse True 35.77877666530676 1.0033361589575724 0.10006171571197794 100 486262299 e23Cux2 "L2/3 Exc"
105 node_type_id=='486753754' * lgn_to_e23.json 1.0 3.976659363085 ConstantMultiplier_BKG static_synapse True 7.991664682550115 1.0033361589575724 0.10006171571197794 100 486753754 e23Cux2 "L2/3 Exc"
106 node_type_id=='489751692' * lgn_to_e23.json 1.0 3.976659363085 ConstantMultiplier_BKG static_synapse True 5.821713350619827 1.0033361589575724 0.10006171571197794 100 489751692 e23Cux2 "L2/3 Exc"
107 node_type_id=='490376252' * lgn_to_e23.json 1.0 3.976659363085 ConstantMultiplier_BKG static_synapse True 4.321741691238309 1.0033361589575724 0.10006171571197794 100 490376252 e23Cux2 "L2/3 Exc"
108 node_type_id=='505512874' * lgn_to_e23.json 1.0 3.976659363085 ConstantMultiplier_BKG static_synapse True 10.453068814055221 1.0124010040820743 0.1000656196575578 100 505512874 e23Cux2 "L2/3 Exc"
109 node_type_id=='513510227' * lgn_to_e23.json 1.0 3.976659363085 ConstantMultiplier_BKG static_synapse True 13.45028579074012 0.9936212282333372 0.10026330181689411 100 513510227 e23Cux2 "L2/3 Exc"
110 node_type_id=='501736631' * lgn_to_vip.json 1.0 2.469383327728 ConstantMultiplier_BKG static_synapse True 16.60315352950266 1.0315468677075426 0.10005773725030138 100 501736631 i23Vip "L2/3 VIP"
111 node_type_id=='514767977' * lgn_to_vip.json 1.0 2.469383327728 ConstantMultiplier_BKG static_synapse True 2.709423699612999 1.3013641262418025 0.11219981089837729 100 514767977 i23Vip "L2/3 VIP"
112 node_type_id=='522418855' * lgn_to_vip.json 1.0 2.469383327728 ConstantMultiplier_BKG static_synapse True 3.590515467057699 1.3034330081317331 0.11588428790120113 100 522418855 i23Vip "L2/3 VIP"
113 node_type_id=='523478869' * lgn_to_vip.json 1.0 2.469383327728 ConstantMultiplier_BKG static_synapse True 13.18407305998898 1.0033361589575724 0.10006171571197794 100 523478869 i23Vip "L2/3 VIP"
114 node_type_id=='524689239' * lgn_to_vip.json 1.0 2.469383327728 ConstantMultiplier_BKG static_synapse True 8.327076076939793 1.3709039813731838 0.12687473501716368 100 524689239 i23Vip "L2/3 VIP"
115 node_type_id=='524693113' * lgn_to_vip.json 1.0 2.469383327728 ConstantMultiplier_BKG static_synapse True 1.1967022894022272 1.2743585052719406 0.18861761164352153 100 524693113 i23Vip "L2/3 VIP"
116 node_type_id=='524876305' * lgn_to_vip.json 1.0 2.469383327728 ConstantMultiplier_BKG static_synapse False 4.225707339311961 0.42330850920682483 1.542154518016779 100 524876305 i23Vip "L2/3 VIP"
117 node_type_id=='560814288' * lgn_to_vip.json 1.0 2.469383327728 ConstantMultiplier_BKG static_synapse True 1.245849874344684 1.0941999315576696 0.10357876724710981 100 560814288 i23Vip "L2/3 VIP"
118 node_type_id=='562539062' * lgn_to_vip.json 1.0 2.469383327728 ConstantMultiplier_BKG static_synapse True 2.6652552919784336 1.2925092698843743 0.13077899729615178 100 562539062 i23Vip "L2/3 VIP"
119 node_type_id=='575920560' * lgn_to_vip.json 1.0 2.469383327728 ConstantMultiplier_BKG static_synapse True 7.497481574416646 1.5236337409969345 0.22337395528085147 100 575920560 i23Vip "L2/3 VIP"
120 node_type_id=='341016267' * lgn_to_pv.json 1.0 2.06360632416 ConstantMultiplier_BKG static_synapse True 17.23081525863723 1.0033361589575724 0.10006171571197794 100 341016267 i23Pvalb "L2/3 PV"
121 node_type_id=='341442651' * lgn_to_pv.json 1.0 2.06360632416 ConstantMultiplier_BKG static_synapse True 23.514057746923385 1.0033361589575724 0.10006171571197794 100 341442651 i23Pvalb "L2/3 PV"
122 node_type_id=='469614747' * lgn_to_pv.json 1.0 2.06360632416 ConstantMultiplier_BKG static_synapse True 20.724340669124526 1.0033361589575724 0.10006171571197794 100 469614747 i23Pvalb "L2/3 PV"
123 node_type_id=='477490421' * lgn_to_pv.json 1.0 2.06360632416 ConstantMultiplier_BKG static_synapse True 28.45339657836459 1.0033361589575724 0.10006171571197794 100 477490421 i23Pvalb "L2/3 PV"
124 node_type_id=='479298854' * lgn_to_pv.json 1.0 2.06360632416 ConstantMultiplier_BKG static_synapse True 38.56882602633849 1.0033361589575724 0.10006171571197794 100 479298854 i23Pvalb "L2/3 PV"
125 node_type_id=='481018305' * lgn_to_pv.json 1.0 2.06360632416 ConstantMultiplier_BKG static_synapse True 25.911234033929826 1.0033361589575724 0.10006171571197794 100 481018305 i23Pvalb "L2/3 PV"
126 node_type_id=='482444444' * lgn_to_pv.json 1.0 2.06360632416 ConstantMultiplier_BKG static_synapse True 24.060941383248696 1.0033361589575724 0.10006171571197794 100 482444444 i23Pvalb "L2/3 PV"
127 node_type_id=='484635029' * lgn_to_pv.json 1.0 2.06360632416 ConstantMultiplier_BKG static_synapse True 34.64968756577589 1.0033361589575724 0.10006171571197794 100 484635029 i23Pvalb "L2/3 PV"
128 node_type_id=='485184849' * lgn_to_pv.json 1.0 2.06360632416 ConstantMultiplier_BKG static_synapse True 24.918125869677503 0.9989817260277624 0.10009183804420624 100 485184849 i23Pvalb "L2/3 PV"
129 node_type_id=='485245025' * lgn_to_pv.json 1.0 2.06360632416 ConstantMultiplier_BKG static_synapse True 19.720823691752777 1.0033361589575724 0.10006171571197794 100 485245025 i23Pvalb "L2/3 PV"
130 node_type_id=='488501071' * lgn_to_pv.json 1.0 2.06360632416 ConstantMultiplier_BKG static_synapse True 21.223058545960587 1.0033361589575724 0.10006171571197794 100 488501071 i23Pvalb "L2/3 PV"
131 node_type_id=='574992320' * lgn_to_pv.json 1.0 2.06360632416 ConstantMultiplier_BKG static_synapse True 13.50015616377985 1.0033361589575724 0.10006171571197794 100 574992320 i23Pvalb "L2/3 PV"
132 node_type_id=='313862274' * lgn_to_sst.json 1.0 4.83280828545 ConstantMultiplier_BKG static_synapse True 8.914991452428824 1.033175529673962 0.10003817356596266 100 313862274 i23Sst "L2/3 SST"
133 node_type_id=='324493977' * lgn_to_sst.json 1.0 4.83280828545 ConstantMultiplier_BKG static_synapse True 8.739963237647862 1.6180876821278842 0.10457616496530098 100 324493977 i23Sst "L2/3 SST"
134 node_type_id=='476686112' * lgn_to_sst.json 1.0 4.83280828545 ConstantMultiplier_BKG static_synapse True 5.559165481160849 1.1129185944254114 0.1249863358379851 100 476686112 i23Sst "L2/3 SST"
135 node_type_id=='485466109' * lgn_to_sst.json 1.0 4.83280828545 ConstantMultiplier_BKG static_synapse True 10.16766967247975 1.1887279833519286 0.33204025585995994 100 485466109 i23Sst "L2/3 SST"
136 node_type_id=='488677994' * lgn_to_sst.json 1.0 4.83280828545 ConstantMultiplier_BKG static_synapse True 11.361092707002973 1.085149064602265 0.11274764121362213 100 488677994 i23Sst "L2/3 SST"
137 node_type_id=='491026389' * lgn_to_sst.json 1.0 4.83280828545 ConstantMultiplier_BKG static_synapse True 11.420593032679976 1.154019570068595 0.12827845877959032 100 491026389 i23Sst "L2/3 SST"
138 node_type_id=='623960880' * lgn_to_sst.json 1.0 4.83280828545 ConstantMultiplier_BKG static_synapse True 4.686654365118408 1.47248442286473 0.1607919860500458 100 623960880 i23Sst "L2/3 SST"
139 node_type_id=='354833767' * lgn_to_e4.json 1.0 3.334693673586e-14 ConstantMultiplier_BKG static_synapse True 19.34443523749284 1.0033361589575724 0.10006171571197794 100 354833767 e4Nr5a1 "L4 Exc"
