edge_type_id target_query source_query delay weight_function dynamics_params model_template syn_weight
268 node_type_id=='485287944' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 5.681640625
269 node_type_id=='485905411' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 5.59765625
270 node_type_id=='485938494' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 6.32666015625
271 node_type_id=='488426904' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 6.97265625
272 node_type_id=='488430487' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 9.181640625
273 node_type_id=='488432250' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 0.95703125
274 node_type_id=='488448839' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 2.41015625
275 node_type_id=='488676149' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 3.41015625
276 node_type_id=='490259231' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 4.67578125
277 node_type_id=='490264167' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 4.11328125
278 node_type_id=='490485142' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 7.541015625
279 node_type_id=='490718897' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 8.05078125
280 node_type_id=='501562903' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 6.369140625
281 node_type_id=='501566512' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 5.87890625
282 node_type_id=='503286448' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 7.603515625
283 node_type_id=='503814817' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 6.822265625
284 node_type_id=='507914933' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 3.48828125
285 node_type_id=='508980706' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 9.52978515625
286 node_type_id=='539742766' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 5.369140625
287 node_type_id=='565880475' * 1.0 weight_function_bkg exc_to_vip.json static_synapse 3.42578125
288 node_type_id=='582917630' * 1.0 weight_function_bkg exc_to_vip.json static_synapse 4.00390625
289 node_type_id=='585080288' * 1.0 weight_function_bkg exc_to_vip.json static_synapse 1.591796875
290 node_type_id=='592816620' * 1.0 weight_function_bkg exc_to_vip.json static_synapse 2.3828125
291 node_type_id=='471087830' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 9.7109375
292 node_type_id=='478058328' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 6.265625
293 node_type_id=='571396942' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 8.0625
294 node_type_id=='581404810' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 4.73046875
295 node_type_id=='473564515' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 6.7421875
296 node_type_id=='475512108' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 10.25
297 node_type_id=='476104386' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 5.7578125
298 node_type_id=='502382506' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 4.59765625
299 node_type_id=='534141324' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 10.375
300 node_type_id=='547325858' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 4.734375
