edge_type_id target_query source_query delay weight_function dynamics_params model_template syn_weight
100 node_type_id=='475585413' * 1.0 weight_function_bkg exc_to_vip.json static_synapse 11.55
101 node_type_id=='482649712' * 1.0 weight_function_bkg exc_to_vip.json static_synapse 15.61875
102 node_type_id=='482654108' * 1.0 weight_function_bkg exc_to_vip.json static_synapse 23.1
103 node_type_id=='484509440' * 1.0 weight_function_bkg exc_to_e23.json static_synapse 6.252907198150637
104 node_type_id=='486262299' * 1.0 weight_function_bkg exc_to_e23.json static_synapse 37.5279126860962
105 node_type_id=='486753754' * 1.0 weight_function_bkg exc_to_e23.json static_synapse 8.283989653472903
106 node_type_id=='489751692' * 1.0 weight_function_bkg exc_to_e23.json static_synapse 6.092265850605012
107 node_type_id=='490376252' * 1.0 weight_function_bkg exc_to_e23.json static_synapse 4.54179875077057
108 node_type_id=='505512874' * 1.0 weight_function_bkg exc_to_e23.json static_synapse 10.677905620868684
109 node_type_id=='513510227' * 1.0 weight_function_bkg exc_to_e23.json static_synapse 14.47407986846924
110 node_type_id=='501736631' * 1.0 weight_function_bkg exc_to_vip.json static_synapse 46.0
111 node_type_id=='514767977' * 1.0 weight_function_bkg exc_to_vip.json static_synapse 9.0625
112 node_type_id=='522418855' * 1.0 weight_function_bkg exc_to_vip.json static_synapse 11.625
113 node_type_id=='523478869' * 1.0 weight_function_bkg exc_to_vip.json static_synapse 40.5
114 node_type_id=='524689239' * 1.0 weight_function_bkg exc_to_vip.json static_synapse 24.25
115 node_type_id=='524693113' * 1.0 weight_function_bkg exc_to_vip.json static_synapse 5.125
116 node_type_id=='524876305' * 1.0 weight_function_bkg exc_to_vip.json static_synapse 18.0
117 node_type_id=='560814288' * 1.0 weight_function_bkg exc_to_vip.json static_synapse 4.375
118 node_type_id=='562539062' * 1.0 weight_function_bkg exc_to_vip.json static_synapse 8.625
119 node_type_id=='575920560' * 1.0 weight_function_bkg exc_to_vip.json static_synapse 23.25
120 node_type_id=='341016267' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 16.701609357702136
121 node_type_id=='341442651' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 22.216291692792474
122 node_type_id=='469614747' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 19.38016934903173
123 node_type_id=='477490421' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 26.943162265727043
124 node_type_id=='479298854' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 34.9788422397158
125 node_type_id=='481018305' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 23.94947756953515
126 node_type_id=='482444444' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 22.531416397654777
127 node_type_id=='484635029' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 31.197345781368156
128 node_type_id=='485184849' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 24.1070399219663
129 node_type_id=='485245025' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 18.592357586875966
130 node_type_id=='488501071' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 20.16798111118749
131 node_type_id=='574992320' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 14.653298776097163
132 node_type_id=='313862274' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 0.9694600255670082
133 node_type_id=='324493977' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 0.9792525510777861
134 node_type_id=='476686112' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 0.6453274311602613
135 node_type_id=='485466109' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 1.1124308980243656
136 node_type_id=='488677994' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 1.1790200714976549
137 node_type_id=='491026389' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 1.2221071837450777
138 node_type_id=='623960880' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 0.5718834898294272
139 node_type_id=='354833767' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 30.230673143005376
140 node_type_id=='369697038' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 12.224184921826177
141 node_type_id=='386049446' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 5.980176796289064
142 node_type_id=='397354239' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 6.771670784033205
143 node_type_id=='465924786' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 11.784466039746098
144 node_type_id=='469704261' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 33.72643825554201
145 node_type_id=='469734859' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 17.31942746792908
146 node_type_id=='475838754' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 18.512164935571292
147 node_type_id=='478439166' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 14.246891779394533
148 node_type_id=='489754156' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 14.422779332226566
149 node_type_id=='502260112' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 15.653992202050784
150 node_type_id=='505808144' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 11.256803381250004
151 node_type_id=='517977609' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 3.517751056640626
152 node_type_id=='322723785' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 12.488016251074221
153 node_type_id=='322761772' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 4.573076373632814
154 node_type_id=='324065524' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 2.8361867894165056
155 node_type_id=='329550277' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 18.116417941699222
156 node_type_id=='466378900' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 10.553253169921877
157 node_type_id=='467003163' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 16.709317519042976
158 node_type_id=='467357834' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 18.46819304736329
159 node_type_id=='469763389' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 8.970265194433598
160 node_type_id=='473020156' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 4.309245044384768
161 node_type_id=='476562817' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 5.100739032128907
162 node_type_id=='478586425' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 12.444044362866215
163 node_type_id=='479179020' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 2.6383132924804693
164 node_type_id=='484679812' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 1.8468193047363288
165 node_type_id=='484770879' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 13.895116673730474
166 node_type_id=='485836906' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 15.21427331997071
167 node_type_id=='486472847' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 12.488016251074221
168 node_type_id=='486500736' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 16.885205071875006
169 node_type_id=='490626718' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 20.75473123417969
170 node_type_id=='490626827' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 19.699405917187505
171 node_type_id=='500859045' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 11.696522263330081
172 node_type_id=='500894271' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 10.795098555065923
173 node_type_id=='320207387' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 11.784466039746098
174 node_type_id=='323838579' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 12.751847580322272
175 node_type_id=='476266853' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 14.422779332226566
176 node_type_id=='500964358' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 10.641196946337892
177 node_type_id=='517647182' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 2.1985944104003914
178 node_type_id=='479993900' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 14.071004226562504
179 node_type_id=='480169202' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 4.573076373632814
180 node_type_id=='483020137' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 10.465309393505862
181 node_type_id=='488689403' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 2.462425739648438
182 node_type_id=='501570114' * 1.0 weight_function_bkg exc_to_vip.json static_synapse 7.429286586817741
183 node_type_id=='531121585' * 1.0 weight_function_bkg exc_to_vip.json static_synapse 2.7258533519978765
184 node_type_id=='535728342' * 1.0 weight_function_bkg exc_to_vip.json static_synapse 0.9887899414109943
185 node_type_id=='560690291' * 1.0 weight_function_bkg exc_to_vip.json static_synapse 21.59303439621847
186 node_type_id=='561934585' * 1.0 weight_function_bkg exc_to_vip.json static_synapse 19.668902618337615
187 node_type_id=='562540395' * 1.0 weight_function_bkg exc_to_vip.json static_synapse 20.524072297395772
188 node_type_id=='478793814' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 11.638285432954714
189 node_type_id=='478958894' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 19.98493458184143
190 node_type_id=='481127173' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 22.45366179489243
191 node_type_id=='481127348' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 17.163532052640285
192 node_type_id=='487405644' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 11.109272458729501
193 node_type_id=='487667205' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 10.11002572963743
194 node_type_id=='491038812' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 20.22005145927486
195 node_type_id=='569997187' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 8.40542836824507
196 node_type_id=='571314481' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 7.758856955303141
197 node_type_id=='572375809' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 12.226077626538284
198 node_type_id=='579414994' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 9.933688071562356
199 node_type_id=='476099282' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 3.090170602479231
200 node_type_id=='476753465' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 1.3066260475599283
