edge_type_id target_query source_query delay weight_function dynamics_params model_template syn_weight
144 node_type_id=='469704261' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 46.25
145 node_type_id=='469734859' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 24.25
146 node_type_id=='475838754' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 24.75
147 node_type_id=='478439166' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 19.78125
148 node_type_id=='489754156' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 19.625
149 node_type_id=='502260112' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 22.0
150 node_type_id=='505808144' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 15.125
151 node_type_id=='517977609' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 3.75
152 node_type_id=='322723785' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 17.681640625
153 node_type_id=='322761772' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 5.59765625
154 node_type_id=='324065524' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 3.42578125
155 node_type_id=='329550277' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 24.98828125
156 node_type_id=='466378900' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 14.962890625
157 node_type_id=='467003163' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 22.36328125
158 node_type_id=='467357834' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 25.81103515625
159 node_type_id=='469763389' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 12.3408203125
160 node_type_id=='473020156' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 5.61328125
161 node_type_id=='476562817' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 5.9658203125
162 node_type_id=='478586425' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 17.556640625
163 node_type_id=='479179020' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 1.166015625
164 node_type_id=='484679812' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 0.8720703125
165 node_type_id=='484770879' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 19.478515625
166 node_type_id=='485836906' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 20.56103515625
167 node_type_id=='486472847' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 17.97265625
168 node_type_id=='486500736' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 23.67041015625
169 node_type_id=='490626718' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 27.75390625
170 node_type_id=='490626827' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 26.650390625
171 node_type_id=='500859045' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 16.12890625
172 node_type_id=='500894271' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 15.171783447265625
173 node_type_id=='320207387' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 15.5126953125
174 node_type_id=='323838579' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 17.431640625
175 node_type_id=='476266853' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 19.822265625
176 node_type_id=='500964358' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 15.087890625
177 node_type_id=='517647182' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 1.94140625
178 node_type_id=='479993900' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 19.53515625
179 node_type_id=='480169202' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 4.86328125
180 node_type_id=='483020137' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 14.384765625
181 node_type_id=='488689403' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 1.728515625
182 node_type_id=='501570114' * 1.0 weight_function_bkg exc_to_vip.json static_synapse 7.619140625
183 node_type_id=='531121585' * 1.0 weight_function_bkg exc_to_vip.json static_synapse 1.08203125
184 node_type_id=='535728342' * 1.0 weight_function_bkg exc_to_vip.json static_synapse 0.75390625
185 node_type_id=='560690291' * 1.0 weight_function_bkg exc_to_vip.json static_synapse 22.68603515625
186 node_type_id=='561934585' * 1.0 weight_function_bkg exc_to_vip.json static_synapse 18.61328125
187 node_type_id=='562540395' * 1.0 weight_function_bkg exc_to_vip.json static_synapse 20.55078125
188 node_type_id=='478793814' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 6.25
189 node_type_id=='478958894' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 11.5
190 node_type_id=='481127173' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 18.0
191 node_type_id=='481127348' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 10.75
192 node_type_id=='487405644' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 8.25
193 node_type_id=='487667205' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 1.65625
194 node_type_id=='491038812' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 14.5
195 node_type_id=='569997187' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 5.0
196 node_type_id=='571314481' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 2.75
197 node_type_id=='572375809' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 9.5
198 node_type_id=='579414994' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 6.5
199 node_type_id=='476099282' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 14.8515625
200 node_type_id=='476753465' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 6.25
201 node_type_id=='485061364' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 23.75
202 node_type_id=='501280518' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 18.5
203 node_type_id=='501282204' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 33.375
204 node_type_id=='573622646' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 38.875
205 node_type_id=='314822529' * 1.0 weight_function_bkg exc_to_e5it.json static_synapse 17.75
206 node_type_id=='468120757' * 1.0 weight_function_bkg exc_to_e5it.json static_synapse 29.5
207 node_type_id=='480169178' * 1.0 weight_function_bkg exc_to_e5it.json static_synapse 17.75
208 node_type_id=='486110216' * 1.0 weight_function_bkg exc_to_e5it.json static_synapse 20.5
209 node_type_id=='485574832' * 1.0 weight_function_bkg exc_to_e5et.json static_synapse 18.75
210 node_type_id=='485838981' * 1.0 weight_function_bkg exc_to_e5et.json static_synapse 15.125
211 node_type_id=='486111903' * 1.0 weight_function_bkg exc_to_e5et.json static_synapse 23.0
212 node_type_id=='488679042' * 1.0 weight_function_bkg exc_to_e5et.json static_synapse 17.5
213 node_type_id=='488680917' * 1.0 weight_function_bkg exc_to_e5et.json static_synapse 13.1875
214 node_type_id=='488683425' * 1.0 weight_function_bkg exc_to_e5et.json static_synapse 6.75
215 node_type_id=='322762730' * 1.0 weight_function_bkg exc_to_e5np.json static_synapse 32.3125
216 node_type_id=='487445455' * 1.0 weight_function_bkg exc_to_e5np.json static_synapse 40.625
217 node_type_id=='487664070' * 1.0 weight_function_bkg exc_to_e5np.json static_synapse 19.0
218 node_type_id=='488419491' * 1.0 weight_function_bkg exc_to_e5np.json static_synapse 36.875
219 node_type_id=='488467273' * 1.0 weight_function_bkg exc_to_e5np.json static_synapse 31.875
220 node_type_id=='490263438' * 1.0 weight_function_bkg exc_to_e5np.json static_synapse 48.0
221 node_type_id=='505202906' * 1.0 weight_function_bkg exc_to_e5np.json static_synapse 47.75
222 node_type_id=='558675748' * 1.0 weight_function_bkg exc_to_e5np.json static_synapse 11.25
223 node_type_id=='562999984' * 1.0 weight_function_bkg exc_to_e5np.json static_synapse 58.5078125
224 node_type_id=='569469018' * 1.0 weight_function_bkg exc_to_e5np.json static_synapse 20.5
225 node_type_id=='569477234' * 1.0 weight_function_bkg exc_to_e5np.json static_synapse 36.0
226 node_type_id=='605141937' * 1.0 weight_function_bkg exc_to_e5np.json static_synapse 16.65234375
227 node_type_id=='568767467' * 1.0 weight_function_bkg exc_to_vip.json static_synapse 8.875
228 node_type_id=='591627904' * 1.0 weight_function_bkg exc_to_vip.json static_synapse 28.0
229 node_type_id=='592819166' * 1.0 weight_function_bkg exc_to_vip.json static_synapse 25.5
230 node_type_id=='313861608' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 49.0625
231 node_type_id=='318556138' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 1.0
232 node_type_id=='320455763' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 8.875
233 node_type_id=='469801569' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 40.625
234 node_type_id=='478949560' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 18.75
235 node_type_id=='480952106' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 22.75
236 node_type_id=='481093525' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 51.75
237 node_type_id=='484742372' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 26.75
238 node_type_id=='487400838' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 11.25
239 node_type_id=='487594856' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 27.5
240 node_type_id=='488440436' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 15.84375
241 node_type_id=='515305346' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 16.25
242 node_type_id=='313862134' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 19.859375
243 node_type_id=='328015342' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 23.6875
244 node_type_id=='328031983' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 21.25
245 node_type_id=='329224678' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 43.75
246 node_type_id=='329254830' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 39.25
247 node_type_id=='464212183' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 20.0
248 node_type_id=='473011949' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 38.5
249 node_type_id=='473593847' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 37.625
250 node_type_id=='475057898' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 18.375
251 node_type_id=='475542907' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 40.375
252 node_type_id=='475580568' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 22.6875
253 node_type_id=='482690728' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 16.0
254 node_type_id=='485058595' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 14.5
255 node_type_id=='485455285' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 56.25
256 node_type_id=='486352114' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 23.4375
257 node_type_id=='490173806' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 26.75
258 node_type_id=='491029832' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 25.5625
259 node_type_id=='491030723' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 30.25
260 node_type_id=='497560724' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 60.0
261 node_type_id=='501730497' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 13.34375
262 node_type_id=='526785742' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 34.5
263 node_type_id=='575637715' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 40.5
264 node_type_id=='466632464' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 27.7314453125
265 node_type_id=='471789504' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 29.92578125
266 node_type_id=='471800189' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 58.47265625
267 node_type_id=='471819401' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 40.05078125
268 node_type_id=='485287944' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 41.072265625
269 node_type_id=='485905411' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 40.03515625
270 node_type_id=='485938494' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 43.62890625
271 node_type_id=='488426904' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 47.509765625
272 node_type_id=='488430487' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 63.31640625
273 node_type_id=='488432250' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 8.306640625
274 node_type_id=='488448839' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 17.947265625
275 node_type_id=='488676149' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 25.0751953125
276 node_type_id=='490259231' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 34.39453125
277 node_type_id=='490264167' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 30.75390625
278 node_type_id=='490485142' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 51.81103515625
279 node_type_id=='490718897' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 54.81103515625
280 node_type_id=='501562903' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 43.30078125
281 node_type_id=='501566512' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 43.33203125
282 node_type_id=='503286448' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 54.916015625
283 node_type_id=='503814817' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 49.41015625
284 node_type_id=='507914933' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 24.95703125
285 node_type_id=='508980706' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 67.119140625
286 node_type_id=='539742766' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 39.17578125
287 node_type_id=='565880475' * 1.0 weight_function_bkg exc_to_vip.json static_synapse 25.1875
288 node_type_id=='582917630' * 1.0 weight_function_bkg exc_to_vip.json static_synapse 31.59375
289 node_type_id=='585080288' * 1.0 weight_function_bkg exc_to_vip.json static_synapse 13.3125
290 node_type_id=='592816620' * 1.0 weight_function_bkg exc_to_vip.json static_synapse 18.3125
291 node_type_id=='471087830' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 66.75
292 node_type_id=='478058328' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 44.625
293 node_type_id=='571396942' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 57.625
294 node_type_id=='581404810' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 34.6875
295 node_type_id=='473564515' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 51.6875
296 node_type_id=='475512108' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 72.0
297 node_type_id=='476104386' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 41.625
298 node_type_id=='502382506' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 37.875
299 node_type_id=='534141324' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 84.0
300 node_type_id=='547325858' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 41.0
