edge_type_id target_query source_query delay weight_function dynamics_params model_template syn_weight
128 node_type_id=='485184849' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 33.875
129 node_type_id=='485245025' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 25.75
130 node_type_id=='488501071' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 28.875
131 node_type_id=='574992320' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 20.484375
132 node_type_id=='313862274' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 15.375
133 node_type_id=='324493977' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 15.5
134 node_type_id=='476686112' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 10.25
135 node_type_id=='485466109' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 17.59375
136 node_type_id=='488677994' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 18.75
137 node_type_id=='491026389' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 19.40625
138 node_type_id=='623960880' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 9.0703125
139 node_type_id=='354833767' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 19.875
140 node_type_id=='369697038' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 7.8125
141 node_type_id=='386049446' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 3.40625
142 node_type_id=='397354239' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 3.84375
143 node_type_id=='465924786' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 7.125
144 node_type_id=='469704261' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 22.14453125
145 node_type_id=='469734859' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 11.3125
146 node_type_id=='475838754' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 11.625
147 node_type_id=='478439166' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 9.28125
148 node_type_id=='489754156' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 9.1875
149 node_type_id=='502260112' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 10.0
150 node_type_id=='505808144' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 6.8125
151 node_type_id=='517977609' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 1.5
152 node_type_id=='322723785' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 7.91015625
153 node_type_id=='322761772' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 2.41015625
154 node_type_id=='324065524' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 1.44140625
155 node_type_id=='329550277' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 11.666015625
156 node_type_id=='466378900' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 6.858642578125
157 node_type_id=='467003163' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 10.70703125
158 node_type_id=='467357834' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 11.81640625
159 node_type_id=='469763389' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 5.494140625
160 node_type_id=='473020156' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 2.291015625
161 node_type_id=='476562817' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 2.525390625
162 node_type_id=='478586425' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 7.89453125
163 node_type_id=='479179020' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 0.48828125
164 node_type_id=='484679812' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 0.37890625
165 node_type_id=='484770879' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 8.962890625
166 node_type_id=='485836906' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 9.447265625
167 node_type_id=='486472847' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 8.119140625
168 node_type_id=='486500736' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 10.462890625
169 node_type_id=='490626718' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 13.416015625
170 node_type_id=='490626827' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 12.53515625
171 node_type_id=='500859045' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 7.31640625
172 node_type_id=='500894271' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 6.59765625
173 node_type_id=='320207387' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 6.947265625
174 node_type_id=='323838579' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 8.025390625
175 node_type_id=='476266853' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 9.087890625
176 node_type_id=='500964358' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 6.58203125
177 node_type_id=='517647182' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 0.837890625
178 node_type_id=='479993900' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 8.7001953125
179 node_type_id=='480169202' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 2.009765625
180 node_type_id=='483020137' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 6.541015625
181 node_type_id=='488689403' * 1.0 weight_function_bkg exc_to_e4.json static_synapse 0.712890625
182 node_type_id=='501570114' * 1.0 weight_function_bkg exc_to_vip.json static_synapse 3.306640625
183 node_type_id=='531121585' * 1.0 weight_function_bkg exc_to_vip.json static_synapse 0.389892578125
184 node_type_id=='535728342' * 1.0 weight_function_bkg exc_to_vip.json static_synapse 0.36328125
185 node_type_id=='560690291' * 1.0 weight_function_bkg exc_to_vip.json static_synapse 10.56640625
186 node_type_id=='561934585' * 1.0 weight_function_bkg exc_to_vip.json static_synapse 8.212890625
187 node_type_id=='562540395' * 1.0 weight_function_bkg exc_to_vip.json static_synapse 9.44140625
188 node_type_id=='478793814' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 2.4453125
189 node_type_id=='478958894' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 4.78125
190 node_type_id=='481127173' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 7.5
191 node_type_id=='481127348' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 4.53125
192 node_type_id=='487405644' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 3.59375
193 node_type_id=='487667205' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 0.625
194 node_type_id=='491038812' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 6.5
195 node_type_id=='569997187' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 2.0
196 node_type_id=='571314481' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 1.0625
197 node_type_id=='572375809' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 4.125
198 node_type_id=='579414994' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 2.875
199 node_type_id=='476099282' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 6.75
200 node_type_id=='476753465' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 2.6953125
201 node_type_id=='485061364' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 11.34375
202 node_type_id=='501280518' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 8.6875
203 node_type_id=='501282204' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 15.296875
204 node_type_id=='573622646' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 18.3125
205 node_type_id=='314822529' * 1.0 weight_function_bkg exc_to_e5it.json static_synapse 7.78125
206 node_type_id=='468120757' * 1.0 weight_function_bkg exc_to_e5it.json static_synapse 13.3125
207 node_type_id=='480169178' * 1.0 weight_function_bkg exc_to_e5it.json static_synapse 7.875
208 node_type_id=='486110216' * 1.0 weight_function_bkg exc_to_e5it.json static_synapse 9.375
209 node_type_id=='485574832' * 1.0 weight_function_bkg exc_to_e5et.json static_synapse 8.5
210 node_type_id=='485838981' * 1.0 weight_function_bkg exc_to_e5et.json static_synapse 6.765625
211 node_type_id=='486111903' * 1.0 weight_function_bkg exc_to_e5et.json static_synapse 10.59375
212 node_type_id=='488679042' * 1.0 weight_function_bkg exc_to_e5et.json static_synapse 7.75
213 node_type_id=='488680917' * 1.0 weight_function_bkg exc_to_e5et.json static_synapse 5.8125
214 node_type_id=='488683425' * 1.0 weight_function_bkg exc_to_e5et.json static_synapse 2.921875
215 node_type_id=='322762730' * 1.0 weight_function_bkg exc_to_e5np.json static_synapse 14.625
216 node_type_id=='487445455' * 1.0 weight_function_bkg exc_to_e5np.json static_synapse 18.5
217 node_type_id=='487664070' * 1.0 weight_function_bkg exc_to_e5np.json static_synapse 8.34375
218 node_type_id=='488419491' * 1.0 weight_function_bkg exc_to_e5np.json static_synapse 17.3125
219 node_type_id=='488467273' * 1.0 weight_function_bkg exc_to_e5np.json static_synapse 14.3125
220 node_type_id=='490263438' * 1.0 weight_function_bkg exc_to_e5np.json static_synapse 22.375
221 node_type_id=='505202906' * 1.0 weight_function_bkg exc_to_e5np.json static_synapse 22.125
222 node_type_id=='558675748' * 1.0 weight_function_bkg exc_to_e5np.json static_synapse 4.80078125
223 node_type_id=='562999984' * 1.0 weight_function_bkg exc_to_e5np.json static_synapse 26.625
224 node_type_id=='569469018' * 1.0 weight_function_bkg exc_to_e5np.json static_synapse 9.0
225 node_type_id=='569477234' * 1.0 weight_function_bkg exc_to_e5np.json static_synapse 15.5
226 node_type_id=='605141937' * 1.0 weight_function_bkg exc_to_e5np.json static_synapse 7.25
227 node_type_id=='568767467' * 1.0 weight_function_bkg exc_to_vip.json static_synapse 3.703125
228 node_type_id=='591627904' * 1.0 weight_function_bkg exc_to_vip.json static_synapse 12.5
229 node_type_id=='592819166' * 1.0 weight_function_bkg exc_to_vip.json static_synapse 11.5
230 node_type_id=='313861608' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 23.296875
231 node_type_id=='318556138' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 0.375
232 node_type_id=='320455763' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 3.703125
233 node_type_id=='469801569' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 18.5
234 node_type_id=='478949560' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 8.5
235 node_type_id=='480952106' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 10.7734375
236 node_type_id=='481093525' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 24.5
237 node_type_id=='484742372' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 12.3359375
238 node_type_id=='487400838' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 4.9375
239 node_type_id=='487594856' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 12.40625
240 node_type_id=='488440436' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 6.875
241 node_type_id=='515305346' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 7.0
242 node_type_id=='313862134' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 9.09375
243 node_type_id=='328015342' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 10.5625
244 node_type_id=='328031983' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 9.28125
245 node_type_id=='329224678' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 20.25
246 node_type_id=='329254830' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 18.3125
247 node_type_id=='464212183' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 8.890625
248 node_type_id=='473011949' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 17.0625
249 node_type_id=='473593847' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 17.1875
250 node_type_id=='475057898' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 7.8125
251 node_type_id=='475542907' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 19.0
252 node_type_id=='475580568' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 10.15625
253 node_type_id=='482690728' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 7.25
254 node_type_id=='485058595' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 6.28125
255 node_type_id=='485455285' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 26.3984375
256 node_type_id=='486352114' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 11.21875
257 node_type_id=='490173806' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 12.40625
258 node_type_id=='491029832' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 12.125
259 node_type_id=='491030723' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 13.5
260 node_type_id=='497560724' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 28.0
261 node_type_id=='501730497' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 5.640625
262 node_type_id=='526785742' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 15.25
263 node_type_id=='575637715' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 18.25
264 node_type_id=='466632464' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 12.95703125
265 node_type_id=='471789504' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 14.2939453125
266 node_type_id=='471800189' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 28.134765625
267 node_type_id=='471819401' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 18.874267578125
268 node_type_id=='485287944' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 19.384765625
269 node_type_id=='485905411' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 19.00390625
270 node_type_id=='485938494' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 21.00390625
271 node_type_id=='488426904' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 23.01953125
272 node_type_id=='488430487' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 30.42578125
273 node_type_id=='488432250' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 3.58203125
274 node_type_id=='488448839' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 8.37353515625
275 node_type_id=='488676149' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 11.744140625
276 node_type_id=='490259231' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 16.08203125
277 node_type_id=='490264167' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 14.259765625
278 node_type_id=='490485142' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 24.8876953125
279 node_type_id=='490718897' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 26.61328125
280 node_type_id=='501562903' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 20.978515625
281 node_type_id=='501566512' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 20.275390625
282 node_type_id=='503286448' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 25.869140625
283 node_type_id=='503814817' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 23.19140625
284 node_type_id=='507914933' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 11.811767578125
285 node_type_id=='508980706' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 31.8590087890625
286 node_type_id=='539742766' * 1.0 weight_function_bkg exc_to_e6.json static_synapse 18.44140625
287 node_type_id=='565880475' * 1.0 weight_function_bkg exc_to_vip.json static_synapse 11.72265625
288 node_type_id=='582917630' * 1.0 weight_function_bkg exc_to_vip.json static_synapse 14.3125
289 node_type_id=='585080288' * 1.0 weight_function_bkg exc_to_vip.json static_synapse 5.82421875
290 node_type_id=='592816620' * 1.0 weight_function_bkg exc_to_vip.json static_synapse 8.359375
291 node_type_id=='471087830' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 32.1875
292 node_type_id=='478058328' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 21.125
293 node_type_id=='571396942' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 27.25
294 node_type_id=='581404810' * 1.0 weight_function_bkg exc_to_pv.json static_synapse 16.21875
295 node_type_id=='473564515' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 23.875
296 node_type_id=='475512108' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 34.375
297 node_type_id=='476104386' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 19.53125
298 node_type_id=='502382506' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 16.75
299 node_type_id=='534141324' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 37.5
300 node_type_id=='547325858' * 1.0 weight_function_bkg exc_to_sst.json static_synapse 17.75
