population,syn_weight
e23Cux2,1.20094545759
e4Nr5a1,0.5272113965417778
e4Rorb,0.518666852825
e4Scnn1a,0.5173743580285
e4other,0.5152488843942
e5Rbp4,0.8641811293011001
e5noRbp4,0.8771318650490587
e6Ntsr1,0.7658198395497999
i1Htr3a,5.8261988771399995
i23Htr3a,0.0
i23Pvalb,3.8903826109100006
i23Sst,0.0
i4Htr3a,0.0
i4Pvalb,1.7916764292750003
i4Sst,0.0
i5Htr3a,0.0
i5Pvalb,3.4845897787162503
i5Sst,0.0
i6Htr3a,0.0
i6Pvalb,5.049227579277501
i6Sst,0.0
