,target_model_id,target_label,source_label,weight_max,delay,params_file,PSP_scale_factor,lognorm_shape,lognorm_scale,synphys_mean
0,475585413,i1Htr3a,i1Htr3a,-11.381578947368345,3.8,i2i.json,-0.1039999999999992,0.6783943634699554,0.3903439950653014,0.4996826465638427
1,475585413,i1Htr3a,i23Pvalb,-2.434210526315773,1.2,i2i.json,-0.1039999999999992,0.4646536967738887,0.4623438127235588,0.5119038678009129
2,475585413,i1Htr3a,i23Sst,-3.092105263157874,1.5,i2i.json,-0.1039999999999992,0.6515086867394855,0.7338465412555188,0.9061640212346533
3,475585413,i1Htr3a,i4Sst,-2.5657894736841933,1.5,i2i.json,-0.1039999999999992,0.6515086867394855,0.7338465412555188,0.9061640212346533
4,475585413,i1Htr3a,e5IT,7.307692307692362,1.5,e2i.json,0.1039999999999992,0.6339888991470152,0.7249396248115526,0.8803554070183907
5,475585413,i1Htr3a,e5ET,7.307692307692362,1.5,e2i.json,0.1039999999999992,0.7174209831907609,0.5804442139895027,0.7226613402972029
6,475585413,i1Htr3a,e5NP,7.307692307692362,1.5,e2i.json,0.1039999999999992,0.726655020274799,0.8668238868893662,1.0941330822925772
7,475585413,i1Htr3a,i5Sst,-2.0394736842105132,1.5,i2i.json,-0.1039999999999992,0.6515086867394855,0.7338465412555188,0.9061640212346533
8,482649712,i1Htr3a,i1Htr3a,-12.536231884057493,3.8,i2i.json,-0.09499999999999886,0.6783943634699554,0.3903439950653014,0.4996826465638427
9,482649712,i1Htr3a,i23Pvalb,-2.6811594202897533,1.2,i2i.json,-0.09499999999999886,0.4646536967738887,0.4623438127235588,0.5119038678009129
10,482649712,i1Htr3a,i23Sst,-3.405797101449146,1.5,i2i.json,-0.09499999999999886,0.6515086867394855,0.7338465412555188,0.9061640212346533
11,482649712,i1Htr3a,i4Sst,-2.826086956521632,1.5,i2i.json,-0.09499999999999886,0.6515086867394855,0.7338465412555188,0.9061640212346533
12,482649712,i1Htr3a,e5IT,8.000000000000096,1.5,e2i.json,0.09499999999999886,0.6339888991470152,0.7249396248115526,0.8803554070183907
13,482649712,i1Htr3a,e5ET,8.000000000000096,1.5,e2i.json,0.09499999999999886,0.7174209831907609,0.5804442139895027,0.7226613402972029
14,482649712,i1Htr3a,e5NP,8.000000000000096,1.5,e2i.json,0.09499999999999886,0.726655020274799,0.8668238868893662,1.0941330822925772
15,482649712,i1Htr3a,i5Sst,-2.2463768115941183,1.5,i2i.json,-0.09499999999999886,0.6515086867394855,0.7338465412555188,0.9061640212346533
16,482654108,i1Htr3a,i1Htr3a,-21.358024691360963,3.8,i2i.json,-0.05900000000001171,0.6783943634699554,0.3903439950653014,0.4996826465638427
17,482654108,i1Htr3a,i23Pvalb,-4.56790123456853,1.2,i2i.json,-0.05900000000001171,0.4646536967738887,0.4623438127235588,0.5119038678009129
18,482654108,i1Htr3a,i23Sst,-5.802469135803268,1.5,i2i.json,-0.05900000000001171,0.6515086867394855,0.7338465412555188,0.9061640212346533
19,482654108,i1Htr3a,i4Sst,-4.8148148148154775,1.5,i2i.json,-0.05900000000001171,0.6515086867394855,0.7338465412555188,0.9061640212346533
20,482654108,i1Htr3a,e5IT,12.881355932200833,1.5,e2i.json,0.05900000000001171,0.6339888991470152,0.7249396248115526,0.8803554070183907
21,482654108,i1Htr3a,e5ET,12.881355932200833,1.5,e2i.json,0.05900000000001171,0.7174209831907609,0.5804442139895027,0.7226613402972029
22,482654108,i1Htr3a,e5NP,12.881355932200833,1.5,e2i.json,0.05900000000001171,0.726655020274799,0.8668238868893662,1.0941330822925772
23,482654108,i1Htr3a,i5Sst,-3.827160493827687,1.5,i2i.json,-0.05900000000001171,0.6515086867394855,0.7338465412555188,0.9061640212346533
24,484509440,e23Cux2,i1Htr3a,-4.953271028037415,3.8,i2e.json,-0.08400000000000318,0.4343332477948261,0.36832574723846256,0.40433228352881745
25,484509440,e23Cux2,e23Cux2,1.1904761904761454,1.6,e2e.json,0.08400000000000318,0.7811406190916067,0.39088900262030796,0.5224611562328526
26,484509440,e23Cux2,i23Vip,-0.5607476635514054,1.5,i2e.json,-0.08400000000000318,0.4343332477948261,0.36832574723846256,0.40433228352881745
27,484509440,e23Cux2,i23Pvalb,-4.112149532710307,0.9,i2e.json,-0.08400000000000318,0.3431841569115045,0.3763984602754456,0.3974786281222151
28,484509440,e23Cux2,i23Sst,-1.4953271028037478,1.5,i2e.json,-0.08400000000000318,0.4888774625588569,0.4011193657947076,0.45094088540728094
29,484509440,e23Cux2,e4Nr5a1,1.785714285714218,2.3,e2e.json,0.08400000000000318,0.6082495255116952,0.34425214347743616,0.4213683857084896
30,484509440,e23Cux2,e4Rorb,1.785714285714218,2.3,e2e.json,0.08400000000000318,0.6082495255116952,0.34425214347743616,0.4213683857084896
