"target_model_id","target_label","source_label","weight_max","delay","params_file","PSP_scale_factor","lognorm_shape","lognorm_scale","synphys_mean"
475585413,"i1Htr3a","i1Htr3a",-11.3815789473683,3.8,"vip_to_vip.json",-0.103999999999999,0.678394363469955,0.390343995065301,0.499682646563843
475585413,"i1Htr3a","i23Pvalb",-2.43421052631577,1.2,"pv_to_vip.json",-0.103999999999999,0.464653696773889,0.462343812723559,0.511903867800913
475585413,"i1Htr3a","i23Sst",-3.09210526315787,1.5,"sst_to_vip.json",-0.103999999999999,0.651508686739486,0.733846541255519,0.906164021234653
475585413,"i1Htr3a","i4Sst",-2.56578947368419,1.5,"sst_to_vip.json",-0.103999999999999,0.651508686739486,0.733846541255519,0.906164021234653
475585413,"i1Htr3a","e5IT",7.30769230769236,1.5,"e5it_to_vip.json",0.103999999999999,0.633988899147015,0.724939624811553,0.880355407018391
475585413,"i1Htr3a","e5ET",7.30769230769236,1.5,"e5et_to_vip.json",0.103999999999999,0.717420983190761,0.580444213989503,0.722661340297203
475585413,"i1Htr3a","e5NP",7.30769230769236,1.5,"e5np_to_vip.json",0.103999999999999,0.726655020274799,0.866823886889366,1.09413308229258
475585413,"i1Htr3a","i5Sst",-2.03947368421051,1.5,"sst_to_vip.json",-0.103999999999999,0.651508686739486,0.733846541255519,0.906164021234653
482649712,"i1Htr3a","i1Htr3a",-12.5362318840575,3.8,"vip_to_vip.json",-0.094999999999999,0.678394363469955,0.390343995065301,0.499682646563843
482649712,"i1Htr3a","i23Pvalb",-2.68115942028975,1.2,"pv_to_vip.json",-0.094999999999999,0.464653696773889,0.462343812723559,0.511903867800913
482649712,"i1Htr3a","i23Sst",-3.40579710144915,1.5,"sst_to_vip.json",-0.094999999999999,0.651508686739486,0.733846541255519,0.906164021234653
482649712,"i1Htr3a","i4Sst",-2.82608695652163,1.5,"sst_to_vip.json",-0.094999999999999,0.651508686739486,0.733846541255519,0.906164021234653
482649712,"i1Htr3a","e5IT",8.0000000000001,1.5,"e5it_to_vip.json",0.094999999999999,0.633988899147015,0.724939624811553,0.880355407018391
482649712,"i1Htr3a","e5ET",8.0000000000001,1.5,"e5et_to_vip.json",0.094999999999999,0.717420983190761,0.580444213989503,0.722661340297203
482649712,"i1Htr3a","e5NP",8.0000000000001,1.5,"e5np_to_vip.json",0.094999999999999,0.726655020274799,0.866823886889366,1.09413308229258
482649712,"i1Htr3a","i5Sst",-2.24637681159412,1.5,"sst_to_vip.json",-0.094999999999999,0.651508686739486,0.733846541255519,0.906164021234653
482654108,"i1Htr3a","i1Htr3a",-21.358024691361,3.8,"vip_to_vip.json",-0.059000000000012,0.678394363469955,0.390343995065301,0.499682646563843
482654108,"i1Htr3a","i23Pvalb",-4.56790123456853,1.2,"pv_to_vip.json",-0.059000000000012,0.464653696773889,0.462343812723559,0.511903867800913
482654108,"i1Htr3a","i23Sst",-5.80246913580327,1.5,"sst_to_vip.json",-0.059000000000012,0.651508686739486,0.733846541255519,0.906164021234653
482654108,"i1Htr3a","i4Sst",-4.81481481481548,1.5,"sst_to_vip.json",-0.059000000000012,0.651508686739486,0.733846541255519,0.906164021234653
482654108,"i1Htr3a","e5IT",12.8813559322008,1.5,"e5it_to_vip.json",0.059000000000012,0.633988899147015,0.724939624811553,0.880355407018391
482654108,"i1Htr3a","e5ET",12.8813559322008,1.5,"e5et_to_vip.json",0.059000000000012,0.717420983190761,0.580444213989503,0.722661340297203
482654108,"i1Htr3a","e5NP",12.8813559322008,1.5,"e5np_to_vip.json",0.059000000000012,0.726655020274799,0.866823886889366,1.09413308229258
482654108,"i1Htr3a","i5Sst",-3.82716049382769,1.5,"sst_to_vip.json",-0.059000000000012,0.651508686739486,0.733846541255519,0.906164021234653
484509440,"e23Cux2","i1Htr3a",-4.95327102803742,3.8,"vip_to_e23.json",-0.084000000000003,0.434333247794826,0.368325747238462,0.404332283528817
484509440,"e23Cux2","e23Cux2",1.19047619047615,1.6,"e23_to_e23.json",0.084000000000003,0.781140619091607,0.390889002620308,0.522461156232853
484509440,"e23Cux2","i23Vip",-0.560747663551405,1.5,"vip_to_e23.json",-0.084000000000003,0.434333247794826,0.368325747238462,0.404332283528817
484509440,"e23Cux2","i23Pvalb",-4.11214953271031,0.9,"pv_to_e23.json",-0.084000000000003,0.343184156911504,0.376398460275446,0.397478628122215
484509440,"e23Cux2","i23Sst",-1.49532710280375,1.5,"sst_to_e23.json",-0.084000000000003,0.488877462558857,0.401119365794708,0.450940885407281
484509440,"e23Cux2","e4Nr5a1",1.78571428571422,2.3,"e4_to_e23.json",0.084000000000003,0.608249525511695,0.344252143477436,0.42136838570849
484509440,"e23Cux2","e4Rorb",1.78571428571422,2.3,"e4_to_e23.json",0.084000000000003,0.608249525511695,0.344252143477436,0.42136838570849
484509440,"e23Cux2","e4Scnn1a",1.78571428571422,2.3,"e4_to_e23.json",0.084000000000003,0.608249525511695,0.344252143477436,0.42136838570849
484509440,"e23Cux2","e4other",1.78571428571422,2.3,"e4_to_e23.json",0.084000000000003,0.608249525511695,0.344252143477436,0.42136838570849
484509440,"e23Cux2","i4Vip",-0.560747663551405,1.5,"vip_to_e23.json",-0.084000000000003,0.434333247794826,0.368325747238462,0.404332283528817
484509440,"e23Cux2","i4Pvalb",-4.11214953271031,0.9,"pv_to_e23.json",-0.084000000000003,0.343184156911504,0.376398460275446,0.397478628122215
484509440,"e23Cux2","i4Sst",-1.49532710280375,1.5,"sst_to_e23.json",-0.084000000000003,0.488877462558857,0.401119365794708,0.450940885407281
484509440,"e23Cux2","e5IT",5.59523809523788,3,"e5it_to_e23.json",0.084000000000003,0.790012442089576,0.27352303289143,0.398887246617355
484509440,"e23Cux2","e5ET",5.59523809523788,3,"e5et_to_e23.json",0.084000000000003,0.607619888956939,0.387970667579197,0.463490070877964
484509440,"e23Cux2","e5NP",5.59523809523788,3,"e5np_to_e23.json",0.084000000000003,0.781140619091607,0.390889002620308,0.522461156232853
484509440,"e23Cux2","i5Vip",-0.560747663551405,1.5,"vip_to_e23.json",-0.084000000000003,0.434333247794826,0.368325747238462,0.404332283528817
484509440,"e23Cux2","i5Pvalb",-4.11214953271031,0.9,"pv_to_e23.json",-0.084000000000003,0.343184156911504,0.376398460275446,0.397478628122215
484509440,"e23Cux2","i5Sst",-1.49532710280375,1.5,"sst_to_e23.json",-0.084000000000003,0.488877462558857,0.401119365794708,0.450940885407281
484509440,"e23Cux2","i6Pvalb",-4.11214953271031,0.9,"pv_to_e23.json",-0.084000000000003,0.343184156911504,0.376398460275446,0.397478628122215
484509440,"e23Cux2","i6Sst",-1.49532710280375,1.5,"sst_to_e23.json",-0.084000000000003,0.488877462558857,0.401119365794708,0.450940885407281
486262299,"e23Cux2","i1Htr3a",-12.6190476190471,3.8,"vip_to_e23.json",-0.033999999999992,0.434333247794826,0.368325747238462,0.404332283528817
486262299,"e23Cux2","e23Cux2",2.94117647058894,1.6,"e23_to_e23.json",0.033999999999992,0.781140619091607,0.390889002620308,0.522461156232853
486262299,"e23Cux2","i23Vip",-1.42857142857137,1.5,"vip_to_e23.json",-0.033999999999992,0.434333247794826,0.368325747238462,0.404332283528817
486262299,"e23Cux2","i23Pvalb",-10.4761904761901,0.9,"pv_to_e23.json",-0.033999999999992,0.343184156911504,0.376398460275446,0.397478628122215
486262299,"e23Cux2","i23Sst",-3.80952380952367,1.5,"sst_to_e23.json",-0.033999999999992,0.488877462558857,0.401119365794708,0.450940885407281
486262299,"e23Cux2","e4Nr5a1",4.41176470588341,2.3,"e4_to_e23.json",0.033999999999992,0.608249525511695,0.344252143477436,0.42136838570849
486262299,"e23Cux2","e4Rorb",4.41176470588341,2.3,"e4_to_e23.json",0.033999999999992,0.608249525511695,0.344252143477436,0.42136838570849
486262299,"e23Cux2","e4Scnn1a",4.41176470588341,2.3,"e4_to_e23.json",0.033999999999992,0.608249525511695,0.344252143477436,0.42136838570849
486262299,"e23Cux2","e4other",4.41176470588341,2.3,"e4_to_e23.json",0.033999999999992,0.608249525511695,0.344252143477436,0.42136838570849
486262299,"e23Cux2","i4Vip",-1.42857142857137,1.5,"vip_to_e23.json",-0.033999999999992,0.434333247794826,0.368325747238462,0.404332283528817
486262299,"e23Cux2","i4Pvalb",-10.4761904761901,0.9,"pv_to_e23.json",-0.033999999999992,0.343184156911504,0.376398460275446,0.397478628122215
486262299,"e23Cux2","i4Sst",-3.80952380952367,1.5,"sst_to_e23.json",-0.033999999999992,0.488877462558857,0.401119365794708,0.450940885407281
486262299,"e23Cux2","e5IT",13.823529411768,3,"e5it_to_e23.json",0.033999999999992,0.790012442089576,0.27352303289143,0.398887246617355
486262299,"e23Cux2","e5ET",13.823529411768,3,"e5et_to_e23.json",0.033999999999992,0.607619888956939,0.387970667579197,0.463490070877964
486262299,"e23Cux2","e5NP",13.823529411768,3,"e5np_to_e23.json",0.033999999999992,0.781140619091607,0.390889002620308,0.522461156232853
486262299,"e23Cux2","i5Vip",-1.42857142857137,1.5,"vip_to_e23.json",-0.033999999999992,0.434333247794826,0.368325747238462,0.404332283528817
486262299,"e23Cux2","i5Pvalb",-10.4761904761901,0.9,"pv_to_e23.json",-0.033999999999992,0.343184156911504,0.376398460275446,0.397478628122215
